name	creation_timestamp	last_push_timestamp	time_between_creation_and_last_push	time_since_creation	time_since_last_push	stargazers_count	watch_count	subscriber_count	open_issues	fork	forks_count	network_count	contributors	contributions	cont_per_0	cont_per_1	cont_per_2	cont_per_3	cont_per_4	cont_per_5	cont_per_6	cont_per_7	cont_per_8	cont_per_9
AbdulMuhsinSE/gitignore	1442104403	1442083015	-21388	246659057	246680445	0	0	0	0	1	0	84178	100	995	0.33	0.12	0.1	0.04	0.03	0.02	0.02	0.01	0.01	0.01
abele/bokeh	1437839588	1440440061	2600473	250923872	248323399	0	0	0	0	1	0	4109	91	7130	0.44	0.15	0.14	0.07	0.06	0.03	0.02	0.01	0.01	0.01
abenjamin765/cdnjs	1409681209	1409681815	606	279082251	279081645	0	0	0	0	1	0	4562	100	5111	0.26	0.19	0.15	0.09	0.05	0.01	0.01	0.01	0.01	0.01
aberlemont/linux	1387410147	1492438134	105027987	301353313	196325326	0	0	0	0	1	0	632	0	0	0	0	0	0	0	0	0	0	0	0
abev66/linux-kernel-vta2-N7	1364930574	1365853409	922835	323832886	322910051	1	0	0	0	0	0	0	100	83072	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
abev66/linux-kernel-vta2-ns	1341895411	1381254816	39359405	346868049	307508644	1	0	0	0	0	2	2	100	81145	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
abev66/ubuntu-raring	1380809964	1381733021	923057	307953496	307030439	1	0	0	0	0	0	0	100	104965	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
abhi901abhi/cdnjs	1405857180	1405855389	-1791	282906280	282908071	0	0	0	0	1	0	4562	100	4639	0.28	0.21	0.1	0.09	0.06	0.01	0.01	0.01	0.01	0.01
abhiii5459/sympy	1443615329	1443578006	-37323	245148131	245185454	0	0	0	0	1	0	3987	100	18735	0.2	0.13	0.08	0.08	0.06	0.04	0.02	0.02	0.02	0.02
abhijeet-dev/linux-samsung	1406724808	1418122942	11398134	282038652	270640518	4	0	0	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
abhijeet-dev/ll-arndale-octa	1398435486	1403090855	4655369	290327974	285672605	4	0	0	0	0	1	1	100	124085	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
Abhinav1997/android_kernel_lge_gee	1444379659	1444395840	16181	244383801	244367620	0	0	0	0	0	12	12	100	92051	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Abhinav1997/kernel-1	1419918115	1410870599	-9047516	268845345	277892861	0	0	0	0	0	0	0	100	92369	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Abhinav1997/kernel_cyanogen_msm8916	1443947715	1442840525	-1107190	244815745	245922935	0	0	0	0	1	0	3	100	112133	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
Abhinav1997/kernel_sony_msm8930	1445365007	1445372720	7713	243398453	243390740	1	0	0	0	0	0	0	100	92370	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
abhinavdahiya/docker	1458825905	1469593054	10767149	229937555	219170406	0	0	0	0	1	0	18758	100	17787	0.08	0.07	0.07	0.07	0.06	0.06	0.04	0.04	0.04	0.04
abhinavmoudgil95/root	1457606639	1489913711	32307072	231156821	198849749	0	0	0	0	1	0	1158	99	38844	0.22	0.15	0.12	0.09	0.07	0.06	0.04	0.04	0.03	0.02
Abhishek-karmakar/caf-kernel-msm8916	1449141095	1449229543	88448	239622365	239533917	0	0	0	0	0	3	3	100	112117	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
abhisit/TechNexion-linux	1477369456	1498896622	21527166	211394004	189866838	0	0	0	0	1	0	48634	100	147652	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
abims-sbr/bioconda-recipes	1489760607	1540197619	50437012	199002853	148565841	0	0	0	0	1	0	2658	100	16337	0.18	0.08	0.08	0.07	0.05	0.04	0.04	0.03	0.02	0.02
abiosoft/docker	1423434295	1435011236	11576941	265329165	253752224	1	0	0	0	1	0	18758	100	10381	0.14	0.12	0.07	0.07	0.06	0.06	0.04	0.04	0.04	0.04
abiswas-odu/Disco	1467050917	1554928974	87878057	221712543	133834486	24	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
abiswas-odu/MultiTopoDP	1465588673	1465832233	243560	223174787	222931227	0	0	0	0	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
abiswas-odu/Omega3	1467050917	1554928974	87878057	221712543	133834486	24	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
abloomston/sympy	1429822358	1440814492	10992134	258941102	247948968	0	0	0	0	1	0	3987	100	18083	0.2	0.13	0.08	0.08	0.06	0.04	0.03	0.02	0.02	0.01
ably-forks/node-http-proxy	1434262596	1660511313	226248717	254500864	28252147	0	0	0	0	1	0	1940	100	997	0.25	0.14	0.12	0.08	0.08	0.05	0.04	0.02	0.01	0.01
abmantz/lmc	1483384565	1597075339	113690774	205378895	91688121	4	0	0	0	0	0	0	1	36	1.0	0	0	0	0	0	0	0	0	0
abmantz/lrgs	1429825417	1647369384	217543967	258938043	41394076	17	0	0	0	0	4	4	1	42	1.0	0	0	0	0	0	0	0	0	0
abmantz/rgw	1476106416	1597097475	120991059	212657044	91665985	2	0	0	0	0	0	0	1	13	1.0	0	0	0	0	0	0	0	0	0
abmorton/gitignore	1443654465	1443573602	-80863	245108995	245189858	0	0	0	0	1	0	84174	100	996	0.33	0.12	0.1	0.04	0.03	0.02	0.02	0.01	0.01	0.01
abodh/sampleGridAPPSD	1592937623	1616716425	23778802	95825837	72047035	0	0	0	1	0	0	0	2	10	0.9	0.1	0	0	0	0	0	0	0	0
abouteiller/ucx	1438204331	1476194565	37990234	250559129	212568895	0	0	0	0	1	0	358	16	1810	0.56	0.18	0.07	0.06	0.05	0.03	0.02	0.0	0.0	0.0
abrahamvarricatt/pelican	1433296782	1445872938	12576156	255466678	242890522	0	0	0	0	1	0	1818	100	2266	0.31	0.21	0.06	0.03	0.03	0.02	0.02	0.02	0.02	0.02
abridgett/boto	1439472505	1439541702	69197	249290955	249221758	0	0	0	0	1	0	2328	100	4065	0.26	0.16	0.13	0.09	0.05	0.03	0.03	0.02	0.02	0.01
abrt/abrt	1359729484	1688583997	328854513	329033976	179463	219	0	0	139	0	74	74	78	2108	0.35	0.1	0.06	0.06	0.06	0.05	0.05	0.04	0.04	0.03
absBitm/libzmq	1441800262	1634109483	192309221	246963198	54653977	0	0	0	0	1	0	2270	100	3402	0.29	0.2	0.08	0.08	0.05	0.05	0.03	0.02	0.01	0.01
AbsoluteMSTR/cdnjs	1403894348	1403884885	-9463	284869112	284878575	0	0	0	0	1	0	4562	100	4270	0.29	0.23	0.11	0.06	0.03	0.01	0.01	0.01	0.01	0.01
abudulemusa/docker	1417439308	1405080216	-12359092	271324152	283683244	0	0	0	0	1	0	18758	100	7304	0.18	0.17	0.15	0.07	0.06	0.05	0.04	0.04	0.03	0.02
aburato/plotly.js	1454430491	1683189279	228758788	234332969	5574181	0	0	0	1	1	0	1801	69	13648	0.31	0.18	0.08	0.06	0.04	0.03	0.03	0.03	0.03	0.03
abusnooze/mint-v3.2-psp26	1362671109	1373297109	10626000	326092351	315466351	0	0	0	0	0	0	0	100	90685	0.09	0.05	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02
abusse/cinder	1424608279	1438158022	13549743	264155181	250605438	0	0	0	0	1	0	919	100	1542	0.17	0.08	0.05	0.04	0.04	0.03	0.03	0.03	0.02	0.02
abutcher-gh/cereal	1436868320	1636365367	199497047	251895140	52398093	0	0	0	0	1	1	693	47	948	0.74	0.11	0.03	0.02	0.01	0.01	0.01	0.01	0.01	0.0
abwaheed/collectd	1444245894	1444283173	37279	244517566	244480287	0	0	0	0	1	0	1235	100	5144	0.67	0.13	0.04	0.02	0.01	0.01	0.01	0.01	0.01	0.0
abyssxsy/linux-tk1	1442329615	1440679240	-1650375	246433845	248084220	0	0	0	0	1	0	13	100	112699	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ac100-ru/linux	1410437600	1440020646	29583046	278325860	248742814	0	0	0	0	1	0	48635	100	140638	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
ac100-ru/picasso-kernel	1447097155	1462148195	15051040	241666305	226615265	1	0	0	0	1	1	6	100	138167	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
acadien/xrdAnalysis	1432059578	1432059718	140	256703882	256703742	2	0	0	0	0	1	1	1	2	1.0	0	0	0	0	0	0	0	0	0
acanakoglu/ace	1490969828	1516870207	25900379	197793632	171893253	0	0	0	0	1	0	5301	100	6109	0.38	0.26	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.01
acaprez/recipes	1447365091	1686859124	239494033	241398369	1904336	0	0	0	0	1	0	2658	100	33565	0.34	0.09	0.04	0.04	0.04	0.03	0.03	0.03	0.03	0.02
accert-dev/accert	1680711322	1687882643	7171321	8052138	880817	1	0	0	9	0	2	2	1	10	1.0	0	0	0	0	0	0	0	0	0
ace0/linux-whirlwind-rng	1401483657	1414178364	12694707	287279803	274585096	1	0	0	0	1	0	48635	100	128141	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
ace8957/SeniorDesignKernel	1391371124	1391373374	2250	297392336	297390086	0	0	0	0	0	0	0	100	104818	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
aceofall/linux-kernel	1398983909	1507985823	109001914	289779551	180777637	0	0	0	0	0	0	0	100	121029	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
acfogarty/espressopp	1424695238	1488147268	63452030	264068222	200616192	0	0	0	0	1	0	32	11	1283	0.27	0.19	0.15	0.13	0.08	0.07	0.06	0.04	0.0	0.0
AcidLeroy/OpticalFlow	1455498277	1476153321	20655044	233265183	212610139	1	0	0	0	0	1	1	1	101	1.0	0	0	0	0	0	0	0	0	0
AcidLeroy/VideoSegment	1427422456	1437532448	10109992	261341004	251231012	0	0	0	0	0	1	1	1	83	1.0	0	0	0	0	0	0	0	0	0
aclifton/cpeg853-gem5	1477863147	1482193216	4330069	210900313	206570244	0	0	0	0	0	0	0	77	5069	0.26	0.17	0.14	0.11	0.08	0.07	0.05	0.02	0.01	0.01
acme-climate/iesm	1496860037	1498485202	1625165	191903423	190278258	12	0	0	1	0	7	7	1	8	1.0	0	0	0	0	0	0	0	0	0
ACME-OUI/acme-web-fe	1415725296	1488220409	72495113	273038164	200543051	1	0	0	12	0	6	6	6	527	0.51	0.2	0.15	0.12	0.02	0.0	0	0	0	0
ACME-OUI/llnl-poller	1469568723	1477931310	8362587	219194737	210832150	0	0	0	0	0	0	0	1	27	1.0	0	0	0	0	0	0	0	0	0
acorn-marvell/brillo_pxa_kernel	1443407943	1443412789	4846	245355517	245350671	4	0	0	0	0	3	3	100	124614	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
acorn-marvell/coreboot	1427441021	1448428303	20987282	261322439	240335157	2	0	0	0	0	1	1	100	6175	0.11	0.1	0.1	0.08	0.05	0.04	0.04	0.03	0.03	0.03
acourtney2015/boto	1439360715	1439308315	-52400	249402745	249455145	0	0	0	0	1	0	2328	100	4065	0.26	0.16	0.13	0.09	0.05	0.03	0.03	0.02	0.02	0.01
acq4/acq4	1385049034	1688155359	303106325	303714426	608101	53	0	0	33	0	43	43	69	6568	0.71	0.11	0.08	0.06	0.01	0.01	0.0	0.0	0.0	0.0
acrogenesis-lab/crummy	1424711299	1425093707	382408	264052161	263669753	0	0	0	0	1	0	84	29	217	0.31	0.2	0.08	0.07	0.07	0.05	0.02	0.02	0.02	0.01
acroucher/pytough	1316394118	1688101336	371707218	372369342	662124	79	0	0	10	0	34	34	2	900	1.0	0.0	0	0	0	0	0	0	0	0
acthp/ucsc-xena-client	1426477804	1683929262	257451458	262285656	4834198	54	0	0	215	0	43	43	16	3480	0.68	0.18	0.05	0.02	0.02	0.01	0.01	0.01	0.0	0.0
actor-framework/actor-framework	1299250790	1688633140	389382350	389512670	130320	2967	0	0	60	0	525	525	67	7232	0.82	0.06	0.04	0.03	0.02	0.01	0.0	0.0	0.0	0.0
acts-project/acts	1552470253	1688636200	136165947	136293207	127260	88	0	0	115	0	126	126	55	5408	0.26	0.23	0.13	0.1	0.08	0.04	0.03	0.02	0.02	0.02
actzendaria/xgt	1421056873	1426749839	5692966	267706587	262013621	0	0	0	0	0	0	0	100	124081	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
acuicultor/android_kernel_oneplus_msm8974	1447948044	1505815239	57867195	240815416	182948221	2	0	0	0	1	5	293	100	93683	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
acuicultor/android_kernel_oneplus_msm8974-1	1447344591	1474885981	27541390	241418869	213877479	3	0	0	0	1	1	67	100	92418	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
acuicultor/Radioactive-kernel-HAM	1480270423	1498629876	18359453	208493037	190133584	1	0	0	0	1	8	35	100	92431	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
acuster/FirefoxOS-Flatfish-kernel	1401639314	1550644155	149004841	287124146	138119305	3	0	0	0	0	4	4	100	89117	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AD-SDL/.github	1652114291	1660615498	8501207	36649169	28147962	0	0	0	0	0	0	0	2	5	0.8	0.2	0	0	0	0	0	0	0	0
AD-SDL/8IDI_workcell	1683571130	1688064676	4493546	5192330	698784	0	0	0	0	0	0	0	1	40	1.0	0	0	0	0	0	0	0	0	0
AD-SDL/a4s_sealer_module	1653588627	1687891285	34302658	35174833	872175	0	0	0	0	0	3	3	5	215	0.52	0.23	0.13	0.11	0.01	0	0	0	0	0
AD-SDL/adc-rdm-sdk	1626376027	1670564500	44188473	62387433	18198960	3	0	0	2	0	1	1	6	76	0.41	0.24	0.16	0.12	0.07	0.01	0	0	0	0
AD-SDL/auto-frhodo	1659370731	1664221719	4850988	29392729	24541741	0	0	0	1	0	1	1	1	4	1.0	0	0	0	0	0	0	0	0	0
ad-sdl/azenta_driver	1653588627	1687891285	34302658	35174833	872175	0	0	0	0	0	3	3	5	215	0.52	0.23	0.13	0.11	0.01	0	0	0	0	0
AD-SDL/bio-portal	1680624347	1681228903	604556	8139113	7534557	0	0	0	0	0	0	0	2	7	0.57	0.43	0	0	0	0	0	0	0	0
ad-sdl/biometra_driver	1653586516	1688144283	34557767	35176944	619177	0	0	0	1	0	0	0	4	109	0.54	0.23	0.22	0.01	0	0	0	0	0	0
AD-SDL/biometra_module	1653586516	1688144283	34557767	35176944	619177	0	0	0	1	0	0	0	4	109	0.54	0.23	0.22	0.01	0	0	0	0	0	0
AD-SDL/BIO_workcell	1684506542	1688586791	4080249	4256918	176669	0	0	0	0	0	1	1	3	14	0.79	0.14	0.07	0	0	0	0	0	0	0
AD-SDL/brooks_xpeel_module	1678296601	1686595900	8299299	10466859	2167560	0	0	0	0	0	0	0	2	15	0.93	0.07	0	0	0	0	0	0	0	0
AD-SDL/camera_module	1668544170	1683238909	14694739	20219290	5524551	0	0	0	0	0	1	1	3	40	0.9	0.07	0.03	0	0	0	0	0	0	0
AD-SDL/DNA-BOT	1623779123	1630348900	6569777	64984337	58414560	0	0	0	0	1	0	18	7	60	0.63	0.22	0.03	0.03	0.03	0.03	0.02	0	0	0
AD-SDL/Frhodo	1658254243	1664487370	6233127	30509217	24276090	1	0	0	0	1	0	8	2	35	0.97	0.03	0	0	0	0	0	0	0	0
AD-SDL/gladier-polly	1651167229	1671568715	20401486	37596231	17194745	0	0	0	0	0	0	0	1	7	1.0	0	0	0	0	0	0	0	0	0
AD-SDL/gladier-wei	1666636209	1677530951	10894742	22127251	11232509	0	0	0	0	0	0	0	1	5	1.0	0	0	0	0	0	0	0	0	0
AD-SDL/henry_module	1662063840	1687993693	25929853	26699620	769767	0	0	0	1	0	0	0	4	170	0.86	0.06	0.05	0.03	0	0	0	0	0	0
AD-SDL/hidex_module	1653586556	1688072770	34486214	35176904	690690	0	0	0	3	0	0	0	3	55	0.55	0.33	0.13	0	0	0	0	0	0	0
AD-SDL/hudson-liquidhandling	1624311522	1682703699	58392177	64451938	6059761	1	0	0	2	0	0	0	6	502	0.39	0.23	0.19	0.12	0.07	0.0	0	0	0	0
ad-sdl/hudson_driver	1653585344	1688143210	34557866	35178116	620250	0	0	0	0	0	0	0	8	399	0.71	0.11	0.09	0.04	0.03	0.02	0.01	0.0	0	0
AD-SDL/liconic_module	1673642392	1686587088	12944696	15121068	2176372	0	0	0	0	0	0	0	5	27	0.37	0.22	0.22	0.15	0.04	0	0	0	0	0
AD-SDL/nmr-peak-tracking	1684441156	1688425035	3983879	4322304	338425	0	0	0	2	0	1	1	1	23	1.0	0	0	0	0	0	0	0	0	0
AD-SDL/ot2_driver	1652217212	1686597566	34380354	36546248	2165894	2	0	0	0	0	2	2	7	209	0.48	0.25	0.13	0.06	0.03	0.03	0.02	0	0	0
AD-SDL/ot2_liquidhandling	1662060662	1662574545	513883	26702798	26188915	0	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
AD-SDL/ot2_module	1662475432	1686601409	24125977	26288028	2162051	0	0	0	0	0	0	0	5	167	0.68	0.17	0.08	0.06	0.01	0	0	0	0	0
AD-SDL/ot2_workcell	1624847391	1657157054	32309663	63916069	31606406	3	0	0	0	0	1	1	5	214	0.59	0.22	0.16	0.02	0.01	0	0	0	0	0
AD-SDL/pf400_module	1650555841	1686600523	36044682	38207619	2162937	3	0	0	0	0	1	1	7	693	0.9	0.07	0.02	0.01	0.0	0.0	0.0	0	0	0
AD-SDL/platecrane_module	1653585344	1688143210	34557866	35178116	620250	0	0	0	0	0	0	0	8	399	0.71	0.11	0.09	0.04	0.03	0.02	0.01	0.0	0	0
AD-SDL/polybot-schema	1627312335	1627580999	268664	61451125	61182461	0	0	0	1	0	0	0	1	11	1.0	0	0	0	0	0	0	0	0	0
AD-SDL/polybot-web-service	1594388754	1634928237	40539483	94374706	53835223	0	0	0	3	0	2	2	1	117	1.0	0	0	0	0	0	0	0	0	0
AD-SDL/polybot_workcell	1683230853	1687387315	4156462	5532607	1376145	1	0	0	0	0	0	0	3	37	0.73	0.22	0.05	0	0	0	0	0	0	0
AD-SDL/RPL	1622719761	1686775502	64055741	66043699	1987958	0	0	0	1	0	3	3	8	139	0.45	0.42	0.05	0.04	0.01	0.01	0.01	0.01	0	0
AD-SDL/rpl-camera-vision	1652465301	1662059504	9594203	36298159	26703956	0	0	0	0	0	3	3	5	77	0.52	0.35	0.08	0.04	0.01	0	0	0	0	0
AD-SDL/rpl-summer-2022	1655830783	1660077098	4246315	32932677	28686362	0	0	0	0	0	7	7	14	340	0.26	0.24	0.11	0.08	0.07	0.07	0.07	0.06	0.02	0.01
AD-SDL/rpl-summer-2023	1674666769	1688054457	13387688	14096691	709003	0	0	0	1	0	5	5	10	70	0.24	0.21	0.19	0.13	0.11	0.03	0.03	0.03	0.01	0.01
AD-SDL/rpl_docker	1671563964	1678478514	6914550	17199496	10284946	0	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
AD-SDL/rpl_omniverse	1670879849	1683061493	12181644	17883611	5701967	0	0	0	0	0	0	0	2	15	0.93	0.07	0	0	0	0	0	0	0	0
AD-SDL/rpl_wei	1660147476	1687967854	27820378	28615984	795606	0	0	0	1	0	2	2	7	244	0.53	0.33	0.1	0.01	0.01	0.01	0.0	0	0	0
AD-SDL/rpl_workcell	1659114751	1688218189	29103438	29648709	545271	2	0	0	3	0	2	2	11	566	0.31	0.27	0.12	0.11	0.11	0.03	0.03	0.01	0.0	0.0
AD-SDL/sdl-simulation	1628210428	1628210461	33	60553032	60552999	0	0	0	0	0	0	0	3	129	0.51	0.46	0.03	0	0	0	0	0	0	0
AD-SDL/sdl_maestro	1631817023	1682703778	50886755	56946437	6059682	0	0	0	0	0	1	1	2	38	0.92	0.08	0	0	0	0	0	0	0	0
AD-SDL/solo_driver	1680047028	1680047029	1	8716432	8716431	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
AD-SDL/wei_ros	1661445761	1686599563	25153802	27317699	2163897	0	0	0	0	0	1	1	5	51	0.39	0.37	0.18	0.04	0.02	0	0	0	0	0
AD-SDL/workcell_manager	1652467927	1657157334	4689407	36295533	31606126	0	0	0	0	0	0	0	1	8	1.0	0	0	0	0	0	0	0	0	0
AD5GB/android_kernel_googlesource-common	1398923400	1407877680	8954280	289840060	280885780	0	0	0	0	0	0	0	100	111381	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
AD5GB/android_kernel_google_msm	1467777366	1497419587	29642221	220986094	191343873	0	0	0	0	1	0	179	100	92124	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AD5GB/android_kernel_samsung_msm8660-common	1382686185	1437371374	54685189	306077275	251392086	0	0	0	0	0	0	0	100	81155	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
AD5GB/WickedElemental-N5	1424912387	1443097879	18185492	263851073	245665581	0	0	0	0	1	0	50	100	92451	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
adafruit/adafruit-raspberrypi-linux	1343782794	1525533432	181750638	344980666	163230028	132	0	0	8	1	37	4556	100	179194	0.1	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02
adafruit/adafruit-rpi-kernel	1393536236	1393530511	-5725	295227224	295232949	4	0	0	0	1	1	2	100	111852	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
adafruit/circuitpython	1471723840	1688596071	216872231	217039620	167389	3582	0	0	691	1	986	6588	100	28376	0.23	0.12	0.11	0.1	0.09	0.03	0.03	0.03	0.02	0.01
adafruit/micropython	1471723840	1688596071	216872231	217039620	167389	3582	0	0	691	1	986	6588	100	28376	0.23	0.12	0.11	0.1	0.09	0.03	0.03	0.03	0.02	0.01
adamantine-sim/adamantine	1467321824	1687188900	219867076	221441636	1574560	18	0	0	26	0	6	6	3	725	0.62	0.38	0.0	0	0	0	0	0	0	0
AdamCmiel/homebrew-cask	1423711714	1423712568	854	265051746	265050892	1	0	0	1	0	1	1	100	26007	0.53	0.23	0.07	0.04	0.02	0.01	0.01	0.01	0.01	0.01
adamLange/moose	1442430773	1442606133	175360	246332687	246157327	0	0	0	0	1	1	918	49	9558	0.3	0.16	0.12	0.09	0.07	0.06	0.06	0.03	0.03	0.03
adamLange/slug	1442597129	1456344835	13747706	246166331	232418625	2	0	0	1	1	1	409	5	67	0.49	0.33	0.1	0.06	0.01	0	0	0	0	0
adammathieson/NREL-data	1595917755	1673008760	77091005	92845705	15754700	0	0	0	20	0	0	0	2	22	0.91	0.09	0	0	0	0	0	0	0	0
adammoody/slurm	1396912463	1472075580	75163117	291850997	216687880	0	0	0	0	1	0	26	100	18567	0.43	0.35	0.05	0.04	0.03	0.03	0.02	0.01	0.0	0.0
adamnovak/schemas	1398967766	1446861579	47893813	289795694	241901881	0	0	0	0	1	1	114	29	506	0.22	0.09	0.09	0.08	0.05	0.04	0.04	0.04	0.04	0.04
AdamOssenford/docker-pi	1436505903	1436575149	69246	252257557	252188311	1	0	0	0	1	0	18756	100	10315	0.14	0.12	0.07	0.07	0.06	0.06	0.04	0.04	0.04	0.03
AdamSimpson/Computatorium	1482330958	1483964190	1633232	206432502	204799270	0	0	0	0	0	0	0	1	28	1.0	0	0	0	0	0	0	0	0	0
adamstrickland/tmuxinator	1441116185	1528734901	87618716	247647275	160028559	0	0	0	0	1	0	629	93	666	0.26	0.12	0.11	0.11	0.07	0.03	0.02	0.02	0.02	0.02
adamtheisen/3dwxst	1532462382	1595256187	62793805	156301078	93507273	2	0	0	0	0	0	0	1	24	1.0	0	0	0	0	0	0	0	0	0
AdamWill/anaconda	1425336211	1688526931	263190720	263427249	236529	0	0	0	0	1	0	320	100	21402	0.22	0.21	0.12	0.07	0.06	0.05	0.04	0.03	0.03	0.03
adaptivecomputationlab/simcov	1594746863	1684856956	90110093	94016597	3906504	3	0	0	6	0	9	9	9	372	0.74	0.09	0.07	0.05	0.02	0.01	0.01	0.01	0.0	0
ADARA-Neutrons/adara	1398220309	1677621888	279401579	290543151	11141572	3	0	0	0	0	2	2	2	5	0.8	0.2	0	0	0	0	0	0	0	0
adasworks/cereal	1442754801	1530800947	88046146	246008659	157962513	0	0	0	0	1	2	693	35	787	0.77	0.14	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0
adatapost/cdnjs	1403414318	1403380701	-33617	285349142	285382759	0	0	0	0	1	0	4562	100	4239	0.29	0.23	0.11	0.06	0.03	0.01	0.01	0.01	0.01	0.01
adeen-s/android_kernel_cyanogen_msm8916	1464780767	1465817535	1036768	223982693	222945925	1	0	0	0	1	1	178	100	112139	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
adegroote/linux	1422002443	1430730352	8727909	266761017	258033108	2	0	0	0	1	0	48635	100	143522	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
adelevie/cdnjs	1399225780	1399147259	-78521	289537680	289616201	0	0	0	0	1	0	4562	100	3841	0.28	0.25	0.12	0.05	0.02	0.01	0.01	0.01	0.01	0.01
adelina-t/nova	1412766518	1466677524	53911006	275996942	222085936	0	0	0	0	1	0	2546	100	12679	0.14	0.05	0.04	0.04	0.04	0.03	0.03	0.03	0.03	0.03
adelinofaria/homebrew-cask	1436526379	1436545301	18922	252237081	252218159	0	0	0	0	1	0	10286	100	31111	0.45	0.25	0.06	0.05	0.04	0.02	0.02	0.02	0.01	0.01
adelton/mod_auth_openidc	1443466523	1442820164	-646359	245296937	245943296	0	0	0	0	1	0	323	9	9	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0
Adesh15/onyx_kernel	1479739226	1481270845	1531619	209024234	207492615	0	0	0	0	1	0	3	100	92405	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
adevress/MPICH-BlueGene	1469448023	1469448050	27	219315437	219315410	0	0	0	0	0	0	0	25	5592	0.43	0.21	0.09	0.08	0.05	0.04	0.03	0.03	0.01	0.01
adevress/xrootd	1413985171	1413985206	35	274778289	274778254	0	0	0	0	0	0	0	20	5568	0.41	0.21	0.14	0.1	0.05	0.04	0.02	0.01	0.0	0.0
adewopova/Adewopo-LBNL-Datascience	1595739122	1655869154	60130032	93024338	32894306	0	0	0	2	0	0	0	1	12	1.0	0	0	0	0	0	0	0	0	0
adh38/Gromacs-4.5.4-with-Rigid-Bodies	1306529458	1306530892	1434	382234002	382232568	1	0	0	0	0	0	0	8	558	0.42	0.19	0.13	0.09	0.08	0.05	0.04	0.0	0	0
adichola/linux	1440516447	1440511552	-4895	248247013	248251908	0	0	0	0	1	0	738	100	130618	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
adik4141/gitcht	1412740211	1412745607	5396	276023249	276017853	0	0	0	0	0	0	0	100	814	0.26	0.15	0.13	0.04	0.02	0.02	0.02	0.01	0.01	0.01
adisoft17/spallmap	1521744918	1673825111	152080193	167018542	14938349	1	0	0	0	0	0	0	1	11	1.0	0	0	0	0	0	0	0	0	0
aditirajagopal/docker	1444674567	1455045830	10371263	244088893	233717630	1	0	0	0	1	0	18758	100	15164	0.1	0.08	0.08	0.07	0.05	0.05	0.05	0.04	0.04	0.03
